135.448	-4274.98 13.7892 -87.9734 102.063 343 68.148 1.25875 -47.1232 49.2134
105.387	-6555.54 10.1489 63.4018 83.5678 343 51.345 9.70346 35.1324 36.1644
167.714	-9784.12 -143.369 -64.1255 -58.8327 343 81.3048 -66.0715 -34.3609 -32.6244
117.529	-6415.3 83.7816 11.8261 81.5706 343 55.3197 38.8284 5.98244 38.9466
126.838	-7288.59 91.8671 -41.417 77.0257 343 60.9538 39.8963 -19.6991 41.6605
137.018	-9074.62 130.862 -34.7005 21.0929 343 69.3478 65.3254 -22.2182 6.93163
140.027	-6741.47 4.02668 -105.265 92.2534 343 75.1329 4.70586 -54.4241 51.5832
146.045	-8726.53 142.018 31.1768 -13.7224 343 74.8822 72.0847 15.7147 -12.8139
157.152	-6977.7 92.9743 -125.082 20.1758 343 78.2441 41.3269 -65.5797 10.6546
108.184	-4797.24 -5.45682 -37.4903 101.334 343 49.133 -2.9608 -10.3438 47.9405
119.413	-5732.36 -34.7887 11.477 -113.655 343 61.8246 -18.7049 3.26217 -58.8367
112.978	-7840.44 -30.9278 42.2094 -100.129 343 61.5543 -20.3629 27.5826 -51.1222
122.789	-6537.61 -3.43487 25.7126 -120.017 343 63.5738 0.0678437 10.9979 -62.6153
159.571	-9786.68 78.6793 -116.787 -75.0548 343 85.3794 37.9375 -59.5572 -47.9931
132.373	-7456.7 -80.9481 -82.1653 -64.9537 343 59.8133 -37.4984 -39.3548 -24.9539
146.682	-8011.62 13.6033 77.5839 123.739 343 69.279 9.74129 35.8123 58.4993
162.378	-8181.88 -47.8466 79.1222 133.48 343 76.5779 -15.4909 38.1377 64.5734
145.255	-6848.14 -56.269 -27.3565 131.089 343 74.4296 -29.1041 -17.0859 66.3385
73.5101	-3782.85 -39.4531 14.8214 60.2288 343 38.3275 -20.6861 13.1078 29.4834
146.658	-8993.8 6.65414 131.743 -64.096 343 75.8968 -1.50139 71.2382 -26.1379
109.342	-5990.93 -25.1559 57.9665 89.2341 343 57.8403 -13.7801 28.3131 48.5179
112.649	-6266.67 18.4062 -85.6438 70.8247 343 56.1331 2.95942 -46.0885 31.9064
101.226	-7096.84 86.8963 41.6033 31.0631 343 50.3709 44.6798 18.5749 13.997
145.25	-7447.24 -137.612 -33.2526 -32.4746 343 77.5263 -73.3152 -15.7291 -19.6926
129.092	-6220.77 70.6344 20.7057 106.051 343 64.46 33.1906 9.81081 54.3804
148.527	-7385.65 89.7802 74.5967 -91.843 343 74.7465 41.9868 44.4048 -43.039
136.492	-7889.28 120.91 -15.8197 61.3229 343 61.9015 51.7397 -7.23922 33.2022
92.7553	-6697.9 -22.2573 21.374 -87.4717 343 47.5833 -8.5856 18.6122 -42.9423
143.737	-9363.85 -102.934 -6.99241 100.08 343 66.3289 -47.8089 -13.9558 43.8071
112.388	-4659.47 106.267 35.0638 -10.4438 343 47.0096 44.5634 14.5526 -3.49635
118.109	-7768.08 7.894 -13.0383 117.121 343 54.5401 2.02289 -8.0246 53.9086
144.279	-6915.96 56.7794 -132.132 -11.5578 343 70.3932 34.1654 -61.1634 -6.85334
172.02	-10504.7 -126.759 42.0573 108.417 343 86.9225 -62.3417 26.2168 54.6051
171.969	-10365.4 23.0453 -50.5772 -162.74 343 86.8076 13.1306 -29.8233 -80.4594
88.1562	-6845.5 -68.4785 -24.1477 -49.991 343 46.1962 -35.862 -6.01663 -28.4923
127.498	-5787.52 52.7073 -25.452 113.269 343 61.8323 26.1603 -10.741 54.9864
148.664	-9138.8 118.602 83.6456 -32.2176 343 75.3916 61.9216 39.7665 -16.3778
131.272	-7125.38 53.2951 -83.8378 -85.8094 343 65.8399 31.0089 -42.5803 -39.5
