33.9343	-2729.98 -25.417 21.3937 -6.9153 343 21.4768 -14.4192 12.8606 -9.37787
12.5402	291.732 -1.44561 4.77793 -11.5038 343 11.1164 -7.23246 3.66675 -7.60407
48.5666	-2824.74 -33.229 -33.6209 11.1439 343 18.8946 -14.5257 -12.0617 0.722614
57.4743	-3606.08 -25.2481 -35.2584 -37.7183 343 28.7069 -7.44018 -19.6903 -19.5197
80.0041	-4689.09 47.6359 -39.8204 50.4561 343 43.9757 19.9556 -29.7066 25.5568
37.4619	-1933.06 -21.4645 18.5891 24.436 343 19.1902 -14.8773 4.81757 11.1229
31.0643	-3089.04 11.2579 28.5523 -4.79774 343 18.7638 7.86698 17.0296 -0.428781
34.8576	-3026.1 -25.5501 -12.5796 -20.0997 343 19.7851 -14.0555 -9.35463 -10.3143
55.3229	-2189.14 28.8086 32.5437 34.2287 343 24.735 10.9903 17.7828 13.2214
70.2919	-4383.81 -9.588 7.47654 -69.2324 343 35.0796 -8.05792 5.68974 -33.6642
30.2952	-1989.85 -13.6013 14.1342 23.0875 343 13.805 -2.60929 6.95629 11.6353
58.7344	-1174.59 -15.2058 51.1585 -24.5218 343 31.4768 -13.4389 22.5219 -17.4054
17.7553	-1658.12 -13.2852 11.7091 -1.2854 343 9.97371 -1.90945 8.95312 3.95861
37.9304	-2459.24 3.59732 20.204 31.8994 343 16.1734 -2.09398 12.3034 10.2869
8.21637	558.754 1.22034 6.79371 -4.45703 343 10.5269 0.437013 9.06427 -5.33517
44.3488	-2572.63 -3.38241 40.0194 18.8102 343 21.3309 -4.42238 16.436 12.8572
32.639	-3045.91 -22.4147 -15.1054 -18.2951 343 16.3481 -14.3976 -6.19317 -4.64912
25.2445	-1071.52 17.9063 -9.20115 -15.2312 343 19.9878 14.2554 -11.9482 -7.31693
41.9882	-2005.56 35.564 7.12406 -21.1532 343 28.9208 24.7482 7.64557 -12.8641
22.5979	-1736.72 -17.0236 6.2058 -13.5038 343 16.4204 -6.75124 -0.845654 -14.9444
41.6598	-2356.72 22.489 -34.392 -6.85381 343 14.1386 8.49064 -9.33961 -6.37024
31.5965	-2969.12 5.72998 -30.864 3.59416 343 12.8967 -5.31802 -11.7364 -0.547761
44.5642	-1501.95 -5.08944 3.19229 44.1574 343 28.2071 4.40001 3.96594 27.5781
36.9824	1175.66 -24.7007 -16.7633 21.8304 343 20.4343 -3.32799 -2.31772 20.0278
