245.691	-17421.1 31.1755 26.6114 -242.248 343 117.896 13.7912 12.9651 -116.366
250.574	-18020.3 1.61674 63.2443 -242.456 343 125.873 0.193647 29.8966 -122.271
204.292	-14146 29.8711 -22.2554 -200.867 343 104.245 13.6592 -10.0922 -102.852
245.98	-15791.3 -115.639 -42.1319 -212.976 343 124.964 -60.8024 -17.9454 -107.689
248.649	-17681.7 50.5764 85.0188 228.123 343 124.142 23.9363 44.9396 113.219
242.122	-18373.9 -16.8724 75.6263 229.389 343 125.037 -12.6816 39.8965 117.82
249.081	-18034.5 47.1721 19.8687 -243.765 343 119.613 25.1626 8.7435 -116.609
236.34	-17273.8 13.612 -131.281 196.053 343 116.969 11.1624 -64.0637 97.2268
247.526	-18762 -74.7744 -126.754 -199.026 343 126.482 -33.786 -66.2127 -102.333
246.341	-16905.1 -39.0724 6.93577 243.124 343 121.35 -17.6282 -2.0159 120.046
244.285	-16953.6 -42.0905 37.2014 -237.738 343 119.827 -18.9278 19.2396 -116.748
241.852	-16283.2 145.017 -15.7962 -192.907 343 120.316 69.7643 -1.25806 -98.0164
248.111	-18098.4 -189.442 121.799 104.095 343 124.768 -97.9149 58.5515 50.5125
247.169	-17686.5 -0.348599 35.8356 244.557 343 125.242 -2.46682 15.9098 124.203
231.706	-16134.7 -6.21566 -13.8251 -231.21 343 117.752 -2.90991 -3.99302 -117.648
241.7	-16401.4 66.5484 -24.1273 -231.102 343 120.282 29.8393 -17.71 -115.169
245.877	-16917.2 2.09196 45.2608 -241.666 343 120.79 9.01706 22.3596 -118.359
241.804	-16869.6 14.7584 -20.9244 240.445 343 123.319 9.0187 -11.3483 122.464
242.814	-17285.4 -30.2977 43.8165 236.898 343 119.665 -17.7583 19.4744 116.727
258.44	-19195.8 -27.0001 -63.3328 249.101 343 134.35 -15.1341 -38.1319 127.933
253.373	-18205.1 -87.1187 -2.73718 -237.909 343 125.314 -42.8598 7.26192 -117.532
243.676	-17291.3 59.2937 -54.8308 229.904 343 122.521 31.5118 -19.6971 116.749
250.354	-17266.4 131.685 8.35533 212.76 343 126.032 68.4687 -2.11374 105.79
242.969	-17686.6 -174.072 15.9256 -168.758 343 122.523 -87.4297 4.97093 -85.6928
240.999	-16219.8 183.388 46.1374 -149.401 343 120.879 95.7105 24.3128 -69.7153
237.896	-18050 16.5056 34.0252 -234.871 343 118.586 16.4961 16.4997 -116.268
241.179	-16962.5 -35.7052 -17.3407 -237.891 343 123.223 -18.6127 -4.80419 -121.714
254.879	-17758.1 66.7597 -55.3521 -239.671 343 126.482 36.2366 -30.7609 -117.21
244.948	-17628.9 -93.2956 124.544 -189.167 343 124.063 -49.6549 57.2847 -98.2058
240.212	-16908.4 44.1532 -65.5812 226.829 343 118.982 18.5618 -30.3389 113.542
230.696	-15326.6 -92.3046 23.1489 -210.154 343 114.472 -44.8302 13.7723 -104.424
241.552	-17085.4 -45.7322 -3.90253 -237.151 343 126.977 -26.5476 -3.12271 -124.132
228.506	-14654.1 -55.7147 -40.1748 -217.938 343 105.393 -31.3456 -21.1273 -98.3807
239.932	-18133.3 128.138 89.6992 -181.94 343 115.248 58.0543 46.8835 -87.8284
248.928	-17538.1 125.512 -62.5004 -205.683 343 125.486 69.2004 -32.733 -99.4313
242.06	-18088.1 175.18 -28.2875 164.635 343 126.404 93.4657 -13.1494 84.0789
241.591	-16453.2 48.5814 -61.8419 -228.433 343 121.964 24.0366 -34.3667 -114.527
257.483	-18698.2 -113.092 -55.1237 224.654 343 125.582 -54.2353 -24.4016 110.607
248.516	-16874.9 32.5431 76.8792 -234.074 343 123.589 16.1668 39.9878 -115.818
235.609	-16896.1 153.184 -47.9748 172.466 343 121.641 78.7207 -22.0208 90.0818
255.793	-18066.9 -41.5973 42.6621 248.756 343 130.76 -28.8509 13.8896 126.779
