216.215	-13480.9 -29.0117 164.403 -137.401 343 108.84 -10.6309 81.2918 -71.5868
210.21	-14046.2 46.4252 12.9691 -204.609 343 108.132 22.1359 2.58612 -105.81
224.611	-15199.1 -53.8733 113.654 -186.093 343 111.252 -26.9435 52.2333 -94.4607
224.68	-17012.5 63.8389 5.01922 -215.362 343 113.242 30.4932 1.90279 -109.043
210.758	-14416.9 -5.20266 53.7922 -203.711 343 106.885 -6.22741 24.9938 -103.735
225.257	-15382.5 -51.9811 -117.291 185.152 343 115.79 -24.7579 -61.6784 94.8161
197.917	-13446.5 -40.8708 26.5311 -191.825 343 106.27 -20.3816 9.96193 -103.821
222.186	-14866.1 54.0309 62.3146 206.311 343 112.457 22.9952 36.3319 103.913
219.271	-15912.3 16.7573 -69.4488 -207.306 343 112.952 5.17136 -40.6003 -105.276
224.956	-15272.8 -148.485 -56.579 159.236 343 109.264 -73.0748 -32.0152 74.6576
232.943	-15430.5 -104.379 -88.6168 188.453 343 118.577 -49.726 -46.9476 96.87
218.724	-14164.3 -101.545 -13.4392 193.256 343 113.982 -49.5239 -7.38113 102.395
227.251	-15349 29.6653 -15.1479 224.796 343 110.473 8.93191 -4.71285 110.011
221.078	-13400.3 -8.12878 -7.07629 -220.815 343 107.924 -0.879729 0.830822 -107.918
187.172	-11533 6.11783 71.6659 -172.8 343 93.2864 6.68983 39.8512 -84.0802
219.602	-14443.5 75.8433 127.668 -161.783 343 113.166 29.3394 66.0019 -87.1182
204.105	-14758.8 150.762 23.31 135.596 343 102.45 77.24 8.59693 66.7542
206.825	-12906.7 200.537 31.4006 -39.694 343 99.8262 96.1619 20.6373 -17.0955
210.841	-14294.9 -14.7145 110.602 178.898 343 106.933 -6.54798 55.8747 90.9388
223.254	-15616 74.3097 54.1057 -203.453 343 112.714 37.1543 29.3419 -102.289
222.066	-14655.9 -189.137 -63.5495 97.4775 343 108.254 -97.0748 -25.4829 40.5708
196.464	-11303.3 57.2111 -27.2709 185.96 343 101.31 27.0448 -18.1736 95.9268
213.282	-13615.9 -26.7161 113.106 178.837 343 106.445 -7.43347 56.9058 89.6498
212.828	-13719.7 -55.2146 17.651 -204.782 343 101.151 -22.3557 5.06353 -98.5194
204.63	-13153.1 -32.3811 -78.0298 -186.376 343 100.755 -20.7432 -44.536 -87.9646
211.035	-14475.3 0.732155 -97.56 -187.129 343 102.339 -2.82376 -47.4489 -90.6303
224.963	-14349.8 34.1003 93.2625 -201.861 343 111.967 20.9636 47.048 -99.4161
211.117	-14330 -138.852 -52.3834 -150.155 343 102.79 -66.143 -25.8689 -74.308
202.933	-13568 29.1275 -0.251053 -200.832 343 100.088 17.6001 -3.86496 -98.4521
220.807	-15190.8 -15.9491 -97.9954 197.226 343 109.422 -5.73312 -49.009 97.6646
203.618	-13833 29.8275 -92.6604 -178.843 343 97.1809 16.3708 -43.6446 -85.2718
208.507	-13503 82.8227 79.2382 -174.175 343 104.325 40.3566 40.7793 -87.1321
210.157	-13301.2 93.2397 178.045 -61.419 343 109.868 51.2009 91.026 -34.1122
219.031	-13841.6 67.8108 -10.6695 -207.997 343 114.7 35.3536 -3.11627 -109.071
220.749	-14888.4 -19.4135 46.4743 -214.926 343 116.334 -7.33519 25.9258 -113.171
