102.225	-2854.89 7.19238 100.757 -15.6945 343 51.7316 6.50346 50.9065 -6.51099
143.469	-8071.82 77.972 85.2122 -85.1037 343 75.2431 37.4019 49.3643 -42.7292
108.225	-6983.61 20.9702 -33.2557 -100.831 343 54.4429 8.75579 -14.4752 -51.7478
116.708	-6082.87 -65.1062 13.6484 -95.8945 343 61.0426 -36.9618 8.85665 -47.7659
132.768	-8756.23 6.44065 -30.2497 -129.115 343 68.7061 5.65579 -18.1402 -66.0263
147.881	-6209.33 16.8578 -49.9939 -138.15 343 74.9228 -0.52784 -28.8081 -69.161
143.372	-8493.03 -103.985 6.14107 98.5131 343 72.8601 -58.4769 0.66356 43.4581
124.068	-8531.91 54.9935 -111.008 6.77035 343 66.42 28.7974 -59.8505 0.499064
92.1815	-7239.64 4.22695 -30.4134 86.9171 343 44.5016 -5.59005 -23.5581 37.3384
82.5575	-4999.97 -40.2184 70.272 16.1265 343 51.1676 -29.1004 40.4162 11.7397
133.906	-7033.46 -1.92739 55.8843 -121.671 343 63.0856 -2.87256 19.8644 -59.8076
83.2768	-5020.16 57.1882 -26.5437 54.4055 343 45.4679 34.8412 -11.2779 26.9485
96.4546	-4950.66 -56.4724 -0.639832 78.1918 343 50.4603 -37.9832 4.72621 32.8814
132.616	-7584.05 -78.2114 61.0449 -87.9968 343 68.1379 -45.2529 29.5356 -41.5042
132.625	-8346.49 84.5738 -12.0361 101.449 343 70.5683 46.2359 -10.4862 52.2702
122.641	-6808.78 -38.6213 0.129989 -116.401 343 62.2473 -18.6519 -4.63291 -59.2062
158.199	-9324.52 117.961 105.382 -2.58683 343 75.786 56.7851 50.1531 1.90481
121.432	-5742.69 56.324 -54.9739 -92.4725 343 64.675 30.4818 -35.6128 -44.5584
38.7069	-3265.1 -6.40449 -2.42286 -38.0964 343 17.742 -7.18284 -2.4529 -16.0365
101.742	-4672.15 -29.2371 11.6346 -96.7537 343 44.4202 -12.9214 2.67781 -42.4149
119.593	-8116.81 19.6452 -58.143 102.645 343 64.2542 3.4491 -38.3871 51.4115
183.788	-10020.4 -66.1471 23.7284 169.822 343 95.7103 -30.9802 10.8949 89.8999
160.204	-9110.51 -151.129 47.9299 22.9806 343 74.5948 -70.5473 19.9202 13.8078
156.62	-8455.51 -35.4515 140.691 -58.984 343 86.6295 -11.6134 80.7818 -29.0534
106.207	-5159.37 -49.3351 70.5355 -62.2158 343 51.1089 -24.0876 31.9647 -31.7831
121.084	-6953.32 72.1313 -91.5919 32.7026 343 67.1494 35.5346 -51.3138 24.7634
78.9317	-5941.23 64.0491 44.783 -11.064 343 44.7296 33.0902 29.7782 -4.3625
118.795	-6612.85 46.8923 -11.9192 108.496 343 56.8272 25.365 -5.37003 50.5679
109.871	-5237.58 -101.393 -40.0437 13.6944 343 65.193 -57.5468 -23.8223 19.2609
106.518	-5668.2 -46.0759 -12.3246 -95.2432 343 50.3503 -14.405 -9.8726 -47.2248
161.231	-9479.27 88.8379 70.9427 -114.326 343 78.2935 46.6208 30.2134 -55.1681
148.082	-6435.15 -127.933 44.3819 -59.931 343 74.8576 -67.2062 25.2735 -21.1717
109.279	-4710.6 -41.5026 -81.6248 59.6382 343 59.7781 -19.2455 -45.8035 33.2427
135.261	-6503.86 98.0365 52.1302 -77.2452 343 67.6736 53.5035 25.5672 -32.6101
135.381	-7000.93 -82.249 36.0471 101.31 343 75.0155 -43.1376 14.8834 59.5396
155.669	-9172.59 27.7073 117.64 -98.1117 343 75.1059 11.1663 56.492 -48.2168
55.1958	-5062.33 -7.42831 23.1944 49.532 343 27.1803 -2.78472 18.7348 19.4941
75.4239	-4462.02 39.4201 56.6852 -30.3579 343 36.766 7.58281 31.4542 -17.4607
121.283	-6852.12 89.9842 81.0045 7.11677 343 62.4078 47.2571 40.7594 0.419895
121.81	-7288.06 -96.8608 64.1913 36.5385 343 65.2572 -44.8232 40.198 25.1695
103.151	-6206.5 -53.6876 -5.71946 -87.892 343 54.515 -25.3683 -1.37518 -48.2332
79.1408	-5217.38 30.4638 67.3936 -28.1662 343 34.776 11.0136 28.0532 -17.3519
151.404	-8245.85 -107.505 85.9192 -63.1169 343 75.9075 -57.5759 40.2404 -28.7694
126.535	-7512.52 -67.3875 104.248 -24.545 343 65.7394 -38.2924 51.083 -15.6813
112.034	-8250.88 -14.5066 45.2041 -101.478 343 53.3112 -2.38766 24.823 -47.119
128.247	-5498.74 -23.2864 -85.1115 93.0655 343 67.5904 -20.7816 -40.7072 49.7948
151.933	-9034.96 124.744 29.0404 -81.7269 343 73.7729 61.6891 14.3576 -37.8254
83.094	-5103.06 17.4407 -74.5063 32.3922 343 43.0335 -3.03665 -40.4068 14.4897
145.476	-8147.81 46.2802 -75.1897 -115.619 343 67.827 22.4965 -34.4764 -53.9054
63.2919	-5592.51 2.11383 22.2862 59.2007 343 31.2173 2.69457 10.627 29.2289
125.15	-6261.93 3.35153 3.69131 -125.051 343 65.2474 4.63128 -2.44854 -65.0368
120.643	-5373.98 29.8657 -70.8636 92.9582 343 70.9415 22.9174 -43.2562 51.3458
141.354	-8490.61 123.432 27.2003 -63.29 343 68.0836 59.417 8.21537 -32.2102
120.87	-5589.54 9.77792 81.2978 -88.9082 343 62.4158 4.24352 44.8161 -43.2347
130.194	-6833.81 -86.3619 74.535 62.7431 343 67.0231 -44.4661 40.2639 29.8945
