23.5384	-1470.33 -5.41024 -16.4575 -15.9353 343 17.1753 3.22551 -13.7653 -9.75215
30.0319	-3080.96 -21.5145 8.06627 -19.3385 343 12.6214 -12.3911 1.81793 -1.56695
30.5346	-900.431 -12.5729 10.2307 25.877 343 8.91571 -0.260115 3.0876 8.35996
50.2409	-2998.96 -22.2075 38.5155 23.3995 343 29.1409 -16.1418 21.9179 10.4038
77.6432	-3244.72 57.849 33.1728 39.7684 343 36.6112 24.7221 11.9878 24.1969
68.3294	-2539.28 16.7906 -64.8437 13.501 343 33.9216 2.89804 -33.3497 5.4835
39.4232	-2025.23 -38.3105 -0.0181342 9.30041 343 26.3087 -23.1338 0.332267 12.5247
67.2421	-3851.88 -24.895 -28.6107 55.5263 343 31.8853 -16.1281 -10.5205 25.414
92.39	-3255.39 79.8814 -35.4555 29.9631 343 43.5725 35.9044 -17.2998 17.6112
25.9818	-4289.46 2.02815 25.176 -6.09189 343 20.3146 0.0453816 19.8985 -4.09024
73.4601	-2119.88 4.91882 -62.567 38.178 343 32.2522 0.994042 -27.4196 16.9524
66.0816	-1250.12 -23.9488 -56.4067 24.729 343 29.6436 -4.14553 -28.2967 7.80084
35.8882	-4712.75 31.6436 15.6091 6.55775 343 21.1545 19.4451 6.51505 5.19188
63.2019	-1939.4 -8.36673 -45.6206 -42.9329 343 31.4897 -3.34939 -24.4824 -19.5191
45.0061	-3323.09 -0.0127711 43.304 12.2603 343 16.4672 -5.99375 15.3186 0.765025
68.4273	-2260.33 -55.433 34.9848 -19.635 343 37.995 -29.5897 21.0299 -11.2165
10.9324	-657.337 2.4926 -8.28337 -6.68498 343 12.2592 8.27908 -8.32221 3.53346
63.4298	-419.599 46.3753 -41.4974 -12.2732 343 29.4347 16.9067 -23.954 -2.60117
82.2936	-3772.02 -61.6071 12.8992 53.0133 343 40.8237 -35.689 7.2253 18.457
78.7569	-4372.8 -39.819 35.3985 58.0004 343 34.501 -18.0853 16.1802 24.5243
50.3916	-2205.69 45.8121 10.3107 -18.2827 343 32.8988 27.6682 3.45765 -17.4599
96.1815	-4881.83 -63.5484 -65.3484 -30.6932 343 44.2008 -29.5211 -31.0809 -10.7792
66.1255	-2490.92 -7.10867 20.5166 62.4589 343 34.5478 2.1774 8.0708 33.5213
77.1156	-1255.41 42.0776 -44.6733 46.6968 343 38.6712 23.7775 -19.2501 23.6542
109.648	-3255.46 52.6098 -59.4971 75.598 343 55.243 21.6814 -30.8599 40.3655
59.7388	-3547.34 -52.3479 -7.59664 27.7616 343 35.9368 -26.5143 -8.36853 22.7687
56.5148	-3057.68 17.3172 -45.1513 29.2473 343 33.0462 6.21751 -28.3154 15.863
54.629	-4948.69 45.068 -22.1434 21.5145 343 28.5434 21.4578 -9.68326 16.1408
55.7538	-2747.88 40.9974 -23.7535 29.3849 343 24.1106 16.5074 -7.84679 15.7243
45.0432	-131.389 -42.8458 3.57174 -13.4303 343 24.7394 -22.6013 5.6681 8.31222
44.0333	-2389.83 -14.8637 0.220092 41.4482 343 14.1445 -12.139 2.41661 6.84626
55.4217	-2522.55 -8.60954 50.8942 -20.1798 343 29.3027 -1.83586 25.5404 -14.2465
73.4426	-3917.65 -62.9906 -18.8419 -32.7258 343 38.1297 -34.3481 -8.26103 -14.3469
35.471	-3501.91 4.51364 1.42007 -35.154 343 16.2029 9.88849 -8.19632 -9.87782
81.6416	-2862.2 -80.5185 9.533 9.55276 343 45.2463 -44.6702 4.54 5.58457
56.1894	-2532.36 -34.6169 10.2461 43.0574 343 32.1179 -22.9922 2.2784 22.3099
105.887	-4406.05 -30.8763 47.5039 89.4543 343 53.0764 -15.9249 24.7597 44.164
12.11	-276.137 0.417671 -10.5054 6.0095 343 11.6968 7.67679 -6.43799 6.03609
28.8999	-4512.83 -14.9883 13.1275 -20.9338 343 16.5271 -6.27967 7.99358 -13.0313
105.189	-2105.9 61.2843 -13.792 -84.3731 343 45.7243 26.6875 -7.31263 -36.4008
39.3968	-554.053 -28.6982 15.8489 21.8479 343 20.5192 -17.0143 5.73757 9.93147
66.6423	-1898.26 -35.2058 -50.6657 -25.194 343 31.5115 -11.94 -27.4635 -9.80663
47.2221	-4275.41 -41.5627 4.17302 -22.024 343 15.5906 -13.7376 6.47192 -3.52988
77.5847	-3584.18 -5.90941 -35.4818 -68.7424 343 38.1297 0.567604 -23.2632 -30.2055
26.6427	227.941 -15.6904 20.9834 -4.83112 343 21.7794 -11.3803 18.5619 -0.534478
94.0371	-5430.06 -65.0157 32.4466 59.6921 343 45.7152 -34.0565 13.1847 27.4991
45.8155	-3521.07 28.1688 11.7985 -34.1522 343 20.8413 11.6512 -3.43648 -16.9352
55.6042	-2117.94 19.3789 5.0566 51.8721 343 24.3048 7.66091 0.23145 23.0647
39.9944	-2751.91 -32.5026 -14.6118 -18.1557 343 12.9999 -11.6573 -2.92084 -4.95706
61.7871	-617.468 35.0913 36.9826 34.9075 343 35.6485 19.8165 20.5901 21.3113
93.3008	-4576.58 -73.5363 -56.6691 9.27676 343 42.8019 -36.191 -22.7975 1.57943
67.6354	-3609.79 9.30235 -18.266 64.4544 343 37.9016 9.87902 -10.278 35.1183
22.8974	-1581.15 22.3688 -4.49951 -1.919 343 13.603 6.12722 5.64861 -10.7514
