56.3837	-4444.53 52.7124 -2.85115 19.8091 343 26.9248 25.9283 1.55531 7.08843
30.4412	-572.884 -27.1701 12.9544 -4.5422 343 22.7269 -21.9814 4.8547 3.12393
34.4686	-355.867 -12.4377 28.505 -14.8613 343 17.0197 -4.72766 15.4027 -5.48419
64.8157	-2380.79 6.5072 64.4631 1.80296 343 40.3423 -1.56986 38.2375 -12.7645
33.9332	-1061.43 -7.03557 -30.7704 12.4559 343 13.7122 -7.05493 -11.2973 3.25943
22.1906	-1033.83 -9.20789 -18.0415 9.06316 343 16.7174 -4.18181 -14.5962 -6.9954
24.1586	-996.359 8.4845 -18.4124 13.139 343 7.74004 -0.234808 -7.41665 2.20146
53.4761	-1760.18 -23.0846 -29.8949 37.8562 343 34.5633 -24.1937 -16.9036 17.9877
29.215	-829.073 24.5502 4.02574 -15.3167 343 11.2313 8.0463 1.88891 -7.60474
36.7551	305.909 12.5419 34.5306 1.13133 343 22.7193 12.5007 18.4115 -4.57336
91.9575	-3660 -13.8483 33.2816 -84.5975 343 42.6711 -8.83502 6.73979 -41.1988
32.9333	-225.23 -27.4916 -11.0451 14.381 343 19.6762 -17.1095 -0.619341 9.69716
20.9867	-281.045 -5.00987 10.1309 17.6835 343 16.6418 -6.41769 -0.32437 15.3511
52.2006	-1813.85 -39.8658 18.7616 -27.9932 343 26.1835 -19.322 14.2149 -10.4964
41.5419	202.209 25.3403 11.4972 -30.8451 343 31.4971 13.1777 5.46066 -28.0819
30.7266	-988.134 15.3911 -22.6767 13.8928 343 17.2004 -0.340688 -7.73597 15.3588
30.8859	-1096.02 20.588 6.5677 22.0666 343 12.8896 6.6005 10.7459 2.66467
26.712	945.33 -7.64171 5.36816 -25.0264 343 18.1469 -0.248198 -0.386161 -18.1411
36.5665	-2411.1 -14.0866 -26.1861 21.2829 343 22.5553 -8.80029 -18.5653 9.30732
13.0756	-308.198 2.06321 -11.0096 6.74556 343 10.164 8.43355 -4.31828 3.67888
44.5207	-2130.89 22.5834 -37.6227 -7.52424 343 24.1086 11.3166 -20.9707 -3.65927
45.7611	-1691.35 13.4732 10.5729 -42.4355 343 22.9082 6.70306 9.24253 -19.8602
26.1728	52.1995 -2.07078 1.3801 -26.0542 343 5.23582 1.50323 2.01822 -4.5914
15.4978	-286.796 -5.40984 14.4927 -0.936796 343 14.7344 8.30623 6.43544 -10.3293
14.4668	-870.255 -3.34049 7.48518 11.9206 343 6.02649 2.16141 3.85554 4.09655
38.6442	-2881.8 4.14464 36.6252 11.61 343 24.1726 -9.16464 19.9495 10.1166
22.7995	-1682.06 -19.9496 2.99988 -10.6222 343 11.105 -9.03111 -6.36768 1.10119
64.1724	-2779.2 1.11351 13.5901 62.707 343 39.4539 -1.03874 5.79816 39.0117
64.3238	-2507.04 5.87872 -39.8078 -50.1831 343 32.8663 4.12457 -16.2722 -28.2559
31.1084	-2145.87 -18.0539 -19.8512 -15.7391 343 12.3397 -3.75906 -6.26063 -9.94699
37.7126	3.82563 1.30138 37.0926 -6.68469 343 20.2966 -5.88766 16.799 -9.75094
17.5679	-1844.41 9.01295 15.0566 0.835961 343 13.3629 11.6817 5.88475 2.73376
30.5122	-514.89 -6.22168 -0.840727 -29.8593 343 12.1328 -3.00422 -8.32039 -8.30364
17.1286	-13.2922 -6.26927 -1.38135 -15.8801 343 20.51 -8.30071 -0.909805 -18.7331
35.4134	-2210.78 -33.832 -2.19908 10.2307 343 25.0508 -24.52 -2.87161 4.25064
29.182	-1234.87 -18.3326 -10.3483 -20.2093 343 12.848 -7.51143 -7.01458 -7.71008
4.62908	572.04 2.2206 -1.65243 3.71036 343 7.15887 -1.33574 -5.39079 -4.51715
29.3018	-2662.55 8.40036 -27.3767 -6.20853 343 21.6422 4.93673 -17.4287 -11.8428
17.4587	-1563.57 -14.4577 9.40714 2.69947 343 13.7776 -11.583 3.60436 -6.53186
27.0211	-621.515 -0.732657 21.9505 15.741 343 23.1093 16.0821 10.636 12.7389
40.1072	-1718.33 28.3705 28.3471 -0.378807 343 25.0607 23.6802 7.03946 -4.21099
46.2421	-905.933 4.65659 4.52703 45.7838 343 27.9836 0.45298 0.681624 27.9716
34.6129	-1041.5 -30.2018 7.97616 14.9093 343 20.1304 -12.8449 0.801314 15.479
24.4961	-1603.92 18.8202 14.1969 6.65656 343 15.8999 11.0339 11.201 -2.36539
52.4714	-3184.97 36.0628 35.8097 13.0531 343 28.8755 20.5784 20.0187 3.09496
72.1909	-2272.75 -66.3104 -28.4043 -2.7651 343 34.8127 -34.1695 -5.96639 2.96168
38.2335	-1207.04 -5.54921 13.0568 35.5039 343 23.9365 -0.855435 11.5004 20.9753
46.2902	-1592.99 24.5647 19.0831 -34.2811 343 24.6563 11.1428 15.8007 -15.3005
49.9618	-735.597 -8.00165 11.68 47.9138 343 31.7799 1.82226 -3.27122 31.5585
32.8085	-325.789 -13.8426 29.4678 -4.05319 343 11.7063 -10.6186 3.99404 2.88607
26.2438	-2477.39 -11.8042 14.1068 18.7188 343 7.12576 -3.34691 -0.299141 6.28373
48.4442	-2121.39 -9.51596 46.7373 -8.48012 343 25.5625 -7.66854 24.1583 3.31823
30.3144	-855.831 12.2351 27.4432 -4.01703 343 20.1065 10.8241 15.7132 -6.34085
7.12674	-975.856 -5.56406 -3.19706 -3.10009 343 18.458 -17.0347 6.33276 3.22729
36.162	168.241 -24.1592 2.79518 -26.7622 343 19.6865 -8.72147 -0.764736 -17.6326
32.1559	-2865.22 -31.6373 5.22974 2.39523 343 19.783 -18.7643 4.53599 -4.32342
44.0982	-845.719 -24.7252 -5.8096 -36.0494 343 24.8015 -13.4117 -4.96775 -20.2624
23.4096	-1829.29 -5.89928 15.1895 16.8074 343 11.3315 -4.0082 7.81577 7.15899
46.6914	-1920.98 6.49153 -46.1703 2.50019 343 23.5978 4.25461 -23.1941 0.887984
26.3302	-1758.1 -6.07545 7.90914 24.3683 343 18.8352 -12.8097 -1.34552 13.7428
45.8423	-1451.13 38.8362 -23.7836 5.25464 343 21.8434 18.7495 -11.0049 2.11689
22.1174	-1356.86 -8.56979 10.3728 17.554 343 14.4021 -0.796356 11.2608 8.94308
43.3769	381.33 14.3988 6.96096 40.3209 343 24.7865 5.91939 10.1198 21.8385
38.6496	-770.536 19.8896 22.3577 24.4607 343 23.8577 4.25723 16.9604 16.23
23.6906	-1370.18 -6.50866 -18.3949 13.4353 343 17.3451 1.97075 -15.951 6.52188
43.7539	-2072.27 13.1955 -26.0926 32.5494 343 29.5145 15.1092 -14.4476 20.8348
15.2456	690.866 5.26561 -11.5953 8.38167 343 13.3193 10.6359 -6.20449 5.07801
42.341	-879.933 5.93145 -16.8787 38.3756 343 21.9073 6.0025 -13.8385 15.887
52.7003	-1871.18 6.24202 40.0289 -33.7053 343 27.4768 5.96241 17.5589 -20.2757
36.6733	254.753 -19.5603 16.9237 25.9984 343 19.4438 -12.3378 8.39439 12.4649
34.5511	-9.24339 30.659 -6.05669 14.735 343 15.5948 11.2259 5.39765 9.38313
70.364	-779.289 -50.241 -43.1484 -23.7728 343 37.1135 -24.7688 -24.0912 -13.5474
36.1158	-1589.17 -19.5752 30.1299 3.65342 343 13.3256 -8.29982 9.76775 3.64362
45.0382	-957.411 -34.2116 -29.0703 3.59436 343 19.6636 -16.417 -10.8167 -0.37069
25.1408	-60.3373 -11.4594 -21.2302 7.07259 343 12.2616 -1.82782 -3.49347 11.6104
36.2282	-388.323 17.0996 5.20912 31.5112 343 15.195 10.3347 -3.78866 10.4752
42.0906	-1349.06 41.2556 4.06797 -7.28325 343 23.7154 23.115 -1.50737 -5.08402
65.8912	-3455.72 17.4986 45.3151 44.5196 343 35.2328 9.1737 22.4034 25.5985
46.603	-2600.48 29.4424 34.4825 -10.7675 343 20.501 13.7163 15.1399 -1.71371
9.79422	-378.379 -1.78503 4.29668 -8.61853 343 8.36498 7.84489 0.900346 -2.76044
16.1315	-1758.25 2.87664 -15.596 -2.95219 343 11.402 -3.23359 -9.53647 -5.34847
52.4454	-541.122 30.6604 22.0875 36.3675 343 30.8977 19.7447 8.00819 22.376
27.509	-285.218 -20.1188 -15.2709 -10.8985 343 19.0967 -14.6223 -12.277 0.383371
48.8236	-1267.33 -40.0316 -15.6785 23.1387 343 25.1152 -23.8254 -7.86516 1.12373
24.4388	-1795.53 13.5095 -11.3417 16.9149 343 11.029 5.18343 -1.44055 9.62792
42.0908	-1767.68 27.1262 31.2593 -7.6588 343 18.8504 16.0448 9.2208 3.58839
38.8959	-962.683 20.4694 28.3493 -17.0356 343 22.8579 14.0736 11.7389 -13.6608
54.2736	-736.739 19.3041 -37.9467 -33.6604 343 29.5711 10.0561 -18.7266 -20.5582
20.7642	-1103.32 6.25346 -7.8459 18.1793 343 10.6668 -0.416403 -0.456591 10.6488
12.207	-3216.54 -11.8773 2.81788 -0.0431304 343 13.6896 -7.10025 3.21136 11.2551
