194.296	-12680.7 -94.9272 -169.496 -3.2839 343 92.3599 -45.9805 -80.1001 -0.337124
206.235	-11793 29.3205 20.4548 203.113 343 96.4802 9.07065 11.009 95.4198
199.623	-13417.1 1.46739 -34.7518 196.569 343 101.585 -1.98769 -20.3916 99.4971
180.173	-11792.6 170.245 58.8941 -3.25906 343 87.1691 80.7791 32.4276 -4.6522
166.985	-10259.3 -3.72811 -61.9314 155.031 343 78.1474 1.66493 -26.7297 73.415
188.583	-11785.3 169.947 25.0913 77.7923 343 99.0916 87.2154 8.06484 46.342
204.933	-13664.6 7.65417 -48.3163 199.008 343 103.484 1.1224 -22.4642 101.01
218.974	-14167.1 88.3126 -11.7431 200.031 343 108.858 46.9706 -10.441 97.6468
189.356	-11677.5 -137.072 -14.0973 -129.877 343 90.2472 -69.8676 -9.29727 -56.3617
192.353	-12920.3 -41.5487 70.5461 -174.059 343 98.9485 -17.6847 40.1489 -88.6912
171.24	-9781.18 -4.45192 170.972 -8.48467 343 83.6811 -3.63494 83.2532 -7.63108
165.377	-11418.3 -32.3212 16.3181 161.365 343 89.1056 -17.5736 8.10421 86.9788
211.472	-12496.1 -23.5947 99.7495 184.97 343 106.05 -6.51788 49.1842 93.7289
217.866	-15332.4 -3.48713 -42.0326 213.744 343 109.989 -7.4273 -15.6048 108.622
189.802	-11831.9 43.5392 -2.39053 184.726 343 96.9491 21.3222 -4.97723 94.4443
204.39	-11115 151.547 -71.3363 -117.133 343 103.478 74.8705 -35.7794 -61.822
194.547	-11962.9 -143.564 -125.145 -39.704 343 92.7664 -65.9581 -61.7279 -21.0902
170.407	-10281.1 21.4603 23.5889 167.397 343 86.9515 5.97419 11.0191 86.0433
220.59	-12740.9 49.1819 -98.0781 -191.368 343 108.421 26.5874 -49.8646 -92.5292
158.864	-8810.43 -79.4646 15.0382 -136.737 343 77.508 -39.4561 10.3038 -65.9131
196.62	-12353.2 -45.7401 181.96 -58.802 343 94.5501 -26.013 87.3106 -25.2963
204.357	-14196.9 -38.7809 -3.27403 200.617 343 105.817 -23.1676 -1.31617 103.241
195.855	-12482.5 -67.1182 -62.2331 -173.152 343 94.1793 -37.6887 -24.26 -82.8297
168.879	-11000.2 147.086 7.93816 -82.6013 343 90.298 76.7829 8.6943 -46.7176
161.45	-9063.97 151.418 38.8695 -40.3468 343 83.308 78.3325 20.9646 -19.0978
175.069	-11713.7 150.308 -4.17549 89.6608 343 87.5385 72.8777 -6.79465 48.0172
205.726	-13096.1 -114.925 24.2889 -168.894 343 101.779 -59.0497 14.8904 -81.5495
222.565	-13788.9 73.7173 -35.2384 -207.025 343 111.282 36.8584 -18.7662 -103.31
218.87	-14458.8 92.5824 51.7819 -191.445 343 110.168 50.0285 18.9852 -96.2995
155.871	-9860.55 47.3329 125.03 80.1429 343 71.8507 18.9022 60.7268 33.4288
176.791	-11706.8 93.5494 -100.761 -111.135 343 88.4488 47.4648 -52.1538 -53.3879
191.595	-11678.9 174.839 -73.1749 28.0198 343 92.3737 82.2575 -39.8519 13.3577
203.472	-12549 71.8926 179.299 63.908 343 100.762 38.0235 88.8766 28.4268
180.338	-12381.3 -98.7714 -89.0845 -121.778 343 89.5619 -44.9647 -42.0509 -65.0479
203.447	-14126 91.8532 38.8443 -177.326 343 99.7182 45.6904 13.5563 -87.5918
199.834	-11738.4 -1.74654 50.392 -193.368 343 101.522 -3.97985 25.4939 -98.1885
216.133	-14252.9 16.499 37.0748 212.289 343 102.555 7.38224 21.4352 100.018
222.679	-14592.4 -66.608 14.3236 212 343 110.112 -38.0811 15.0174 102.22
201.869	-11830.6 99.6228 -92.2 149.417 343 98.3782 48.5937 -41.5572 74.7659
210.858	-15212 50.1312 -21.952 -203.632 343 104.254 23.888 -9.17396 -101.065
218.246	-12170.9 -127.916 146.722 98.7 343 107.673 -65.4927 69.3372 49.9653
186.313	-12298.5 -76.8602 -56.8902 159.901 343 92.9986 -39.6587 -28.0866 79.2911
192.826	-12061.4 -82.0017 -42.1844 -169.346 343 93.7042 -43.6595 -17.6536 -81.0103
177.214	-10947.1 -81.9802 -22.3662 155.511 343 89.5768 -42.4683 -8.51516 78.4088
194.603	-12414.9 34.8496 10.2804 191.181 343 99.6057 12.1201 4.5832 98.7592
181.146	-11616.7 -45.7212 128.433 -119.284 343 96.9332 -28.6728 66.9673 -63.9476
179.282	-10565.4 -87.8941 37.2671 -151.749 343 89.8421 -46.0304 19.8067 -74.5687
181.71	-11563.2 -14.9382 25.7715 179.252 343 96.3026 -6.15729 17.7247 94.4569
179.505	-11924.3 40.1558 83.8485 -153.555 343 90.4273 17.8497 42.8473 -77.6054
219.96	-14173.1 -135.545 -38.2277 168.963 343 111.556 -74.7975 -13.1693 81.7106
174.007	-10540.6 150.924 -82.0146 -27.8216 343 90.6618 75.8304 -47.718 -13.8672
206.847	-12283.7 41.8337 164.213 118.615 343 107.789 23.2438 85.1434 61.8766
191.582	-12018 -102.917 -25.2558 -159.606 343 96.7854 -54.805 -23.6052 -76.2012
189.722	-12148.9 -15.1753 20.4349 -188.007 343 92.8044 -3.34549 13.0175 -91.8259
196.515	-10752.9 73.5038 -24.9872 180.53 343 94.2394 42.1801 -12.6867 83.3124
191.028	-13403.6 -67.4892 8.28198 178.517 343 103.127 -31.8898 5.99942 97.8884
